timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
1740650212976.057,1,-0.02838350499481303,2.905822575067859,1.8784985906770366,-0.06972000186215155,27.119999393820763,3.460255397554551,90.55963613903259,32.87981315771801
1740650212976.057,2,0.0,2.9029478847671175,1.8203708489042503,-0.06972000186215155,31.63999929279089,3.42649331667439,90.0,32.090864574698635
1740650212976.057,3,0.028504762074238566,2.902810216193656,1.8204077370873324,-0.06972000186215155,35.999999195337296,3.426514847763919,89.43738999470358,32.09136687232888
1740650212976.057,4,0.05540279397590464,2.8432765281906125,1.9096814183776696,-0.06972000186215155,19.759999558329582,3.425518063744074,88.88370175184832,33.882177125112875
1740650212976.057,5,0.05711937970364106,2.900454727836354,1.7914986766678132,0.06972000186215155,38.87999913096428,3.4095993548023373,88.87180572921255,31.697054683241106
1740650212976.057,6,0.08567192962141536,2.899765093037569,1.79168346375522,0.06972000186215155,39.519999116659164,3.4097077453380282,88.30772066965328,31.699579422380385
1740650212976.057,7,0.08753500321555478,2.9628251384680753,1.7871532863725548,0.06972000186215155,20.63999953866005,3.461200954425868,88.30772066965328,31.087002446072702
1740650212976.057,8,0.11421591241800354,2.898799700869264,1.7919421398070967,0.06972000186215155,37.63999915868044,3.409859471125701,87.74365009329432,31.703113609567872
1740650212976.057,9,0.11817158516362267,3.031182571168211,1.9041168850869292,0.06972000186215155,5.519999876618385,3.5815769453366713,87.7674370057735,32.116468348644915
1740650212976.057,10,0.14274847371904012,2.8975586478698467,1.7922746789560549,0.06972000186215155,33.7599992454052,3.4100545112096787,87.17959881487229,31.7076567973613
1740650212976.057,11,0.17126676029229956,2.896042058143578,1.7926810479484578,0.06972000186215155,29.11999934911728,3.4102928386563947,86.61557163799327,31.713208410713683
1740650212976.057,12,0.19976792033301718,2.8942500833481595,1.793161206147747,0.06972000186215155,24.51999945193529,3.4105744205614763,86.05157335236227,31.719767747149945
1740650212976.057,13,0.22867665235908066,2.889934868726076,1.7647203859568301,0.06972000186215155,20.359999544918537,3.3938554178728033,85.47568920550553,31.330582765189863
1740650213026.3547,1,-0.11324614677047662,2.9048416831112824,1.9081133312274576,0.06972000186215155,19.63999956101179,3.477330352225266,92.23256299422651,33.279886786842745
1740650213026.3547,2,-0.11669972072484168,2.9618387522978296,1.7874175877502974,0.06972000186215155,13.239999704062939,3.461353673410088,92.25634990670568,31.09058699947634
1740650213026.3547,3,-0.08550288469845409,2.9017089502050397,1.8207028204196338,0.06972000186215155,25.359999433159828,3.4266870786921584,91.68781134947336,32.095384875252314
1740650213026.3547,4,-0.08753500321555478,2.9628251384680753,1.7871532863725548,0.06972000186215155,16.639999628067017,3.461200954425868,91.69227933034672,31.087002446072702
1740650213026.3547,5,-0.07511277139803692,2.691739787037138,2.3748296347924733,0.06972000186215155,6.7599998489022255,3.5903928481204366,91.59841908595517,41.409792084429625
1740650213026.3547,6,-0.05711937970364106,2.900454727836354,1.7914986766678132,0.06972000186215155,33.359999254345894,3.4095993548023373,91.12819427078745,31.697054683241106
1740650213026.3547,7,-0.05836153227928324,2.963529770482271,1.7869644807933898,0.06972000186215155,21.119999527931213,3.4610918544011335,91.12819427078745,31.084441724997628
1740650213026.3547,8,-0.028561117895751054,2.900868536302717,1.7913877970234302,0.06972000186215155,44.11999901384115,3.409534314490907,90.56409955111795,31.695539711850007
1740650213026.3547,9,-0.029182225238679114,2.9639525778778064,1.7868511898932022,0.06972000186215155,26.6399994045496,3.4610263883711037,90.56409955111795,31.082905162017717
1740650213026.3547,10,0.0,2.901006477056158,1.7913508359099424,0.06972000186215155,56.639998733997345,3.4095126333886827,90.0,31.695034700066408
1740650213026.3547,11,0.0,2.964093518374295,1.7868134250009873,0.06972000186215155,32.63999927043915,3.4610045653584836,90.0,31.08239295263325
1740650213026.3547,12,0.028561117895751054,2.900868536302717,1.7913877970234302,0.06972000186215155,67.23999849706888,3.409534314490907,89.43590044888207,31.695539711850007
1740650213026.3547,13,0.029182225238679114,2.9639525778778064,1.7868511898932022,0.06972000186215155,37.51999916136265,3.4610263883711037,89.43590044888207,31.082905162017717
1740650213026.3547,14,0.052069829252781676,2.768094023059854,2.2728899917498726,-0.06972000186215155,7.35999983549118,3.582050348922365,88.92235248402395,39.38454608252624
1740650213026.3547,15,0.05711937970364106,2.900454727836354,1.7914986766678132,0.06972000186215155,70.11999843269587,3.4095993548023373,88.87180572921255,31.697054683241106
1740650213026.3547,16,0.05847085315544182,2.961248680882836,1.7573349824773759,0.06972000186215155,39.11999912559986,3.4439278202857015,88.86882251654778,30.681853384629132
1740650213026.3547,17,0.06001440482347356,3.0154727872498817,1.6615505715936898,0.06972000186215155,9.519999787211418,3.4434616538295013,88.85984107450243,28.850334531684073
1740650213026.3547,18,0.08380885602727595,2.8367050476070634,1.7962136411378855,-0.06972000186215155,28.639999359846115,3.358616217443996,88.30772066965328,32.330867543182194
1740650213026.3547,19,0.08567192962141536,2.899765093037569,1.79168346375522,0.06972000186215155,63.11999858915806,3.4097077453380282,88.30772066965328,31.699579422380385
1740650213026.3547,20,0.08769897086466096,2.960542728975448,1.7575241417208556,0.06972000186215155,36.63999918103218,3.4440376694095174,88.30324626743425,30.684428248121655
1740650213026.3547,21,0.11442985785653377,2.896564061281498,1.7629440991651344,0.06972000186215155,50.99999886006117,3.392808490065096,87.73768500150499,31.306230681858047
1740650213026.3547,22,0.11691831875026791,2.9595544951395194,1.7577889381791258,0.06972000186215155,31.5199992954731,3.444191436918805,87.73768500150499,30.68803259406607
