timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
1740733587918.8984,18,0.6175146167228484,3.826475983687868,0.5857974941251511,0.7655200204462744,16.639999628067017,3.9200001861900096,80.8326754828125,8.594366734863279
1740733587918.8984,19,0.6274783410870627,3.8882169545981378,0.5952494562433694,0.6958000185841229,17.639999605715275,3.9832501891942234,80.8326754828125,8.594366734863277
1740733587918.8984,20,0.7377681918958617,4.2979253570071245,0.13086287179995504,0.3480400092958007,5.239999882876873,4.362750207219506,80.25971770048828,1.7188733469726558
1740733587918.8984,21,0.7580727889680877,4.165932671708335,0.12706844092890024,0.41748001115047373,6.9999998435378075,4.236250201211078,79.68675991816407,1.7188733469726554
1740733587918.8984,22,0.8116334675313333,4.220227598117061,0.12896565636442764,0.3480400092958007,10.639999762177467,4.299500204215293,79.11380213583985,1.7188733469726554
1740733587976.8296,1,0.49217893973690857,4.246380727843395,0.6299147764706483,0.06972000186215155,6.7599998489022255,4.320970032311774,83.388603945499,8.382500327548934
1740733587976.8296,2,0.4608269586612743,3.883160852113669,1.7259529775521265,0.8349600223009475,6.359999857842922,4.274367013949341,83.23218161230353,23.81541713114829
1740733587976.8296,3,0.4682624956855921,3.94581644494433,1.7215311729169662,0.8349600223009475,12.519999720156193,4.330404918871176,83.23218161230353,23.42479905373745
1740733587976.8296,4,0.4789759958343135,3.993445033092894,1.5559926030546254,0.974120026017772,17.11999961733818,4.312555416186613,83.16058446089382,21.149656958095697
1740733587976.8296,5,0.4890137336788211,4.034115333579174,1.3861386877941355,0.974120026017772,15.639999650418758,4.293553472142249,83.08835217037557,18.834874460328894
1740733587976.8296,6,0.5396384719200727,4.062550026850095,1.2136106224022398,0.13916000371682458,9.119999796152115,4.274151745533082,82.43355571598222,16.49560921736066
1740733587976.8296,7,0.5736135793639356,4.215118390437186,0.7789310669099339,0.06972000186215155,6.9999998435378075,4.324695271441668,82.25051857625647,10.376304460557245
1740733587976.8296,8,0.7377681918958617,4.185346905314483,1.0140188907514376,0.41748001115047373,8.759999804198742,4.36917211077792,80.0029393969973,13.41984991163855
