timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
1741145300127.0674,1,0.8299459203861984,1.3934793248496458,1.467783486490986,-0.06972000186215155,9.239999793469906,2.187460450560136,59.22228664835645,42.14420480889075
1741145300127.0674,2,0.8277331649757892,1.3263337825073256,1.4916371751149353,-0.06972000186215155,10.519999764859676,2.160852830991942,58.03270016065644,43.65387823325919
1741145300127.0674,3,0.8112580330409895,1.2827349374809278,1.5581603414554808,-0.06972000186215155,6.5199998542666435,2.1751809501033232,57.68893813795665,45.75279345983779
1741145300296.505,1,0.709554236118275,1.3594160269291808,1.2500865859744208,-0.06972000186215155,10.639999762177467,1.9784326171741333,62.437459230574426,39.18726517965923
1741145300296.505,2,0.7460603928020688,1.3784820047542587,1.1772201916342886,0.06972000186215155,9.879999779164791,1.9602719522379461,61.57691438399838,36.90852629229299
1741145300296.505,3,0.7053204102282544,1.2657037553001638,1.2233061224133026,-0.06972000186215155,5.119999885559082,1.8963018605695032,60.87102051012621,40.17324440618043
1741145300350.9546,1,0.7358455691203142,1.409786890258572,1.2222998118460564,-0.06972000186215155,11.879999734461308,2.005737920960223,62.437459230574426,37.546244203831165
1741145300350.9546,2,0.7544437853111791,1.3382027339045062,1.2557706707091871,0.06972000186215155,14.119999684393406,1.9841703454183457,60.58683056007302,39.26400423370381
1741145300350.9546,3,0.7408671733007931,1.281726501440602,1.2851368915825385,0.06972000186215155,6.9999998435378075,1.960429499644479,59.97110745758487,40.96048977676772
1741145300401.6494,1,0.7823984246907527,1.3877875745134458,1.2281945107340002,0.06972000186215155,14.759999670088291,2.011607169188262,60.58683056007302,37.62956102751908
1741145300401.6494,2,0.7408671733007931,1.281726501440602,1.2851368915825385,-0.06972000186215155,7.239999838173389,1.960429499644479,59.97110745758487,40.96048977676772
1741145300401.6494,3,0.7692580686280134,1.3308437578826693,1.2577425023913582,-0.06972000186215155,17.359999611973763,1.986156913832903,59.97110745758487,39.29063267035938
1741145300401.6494,4,0.8182154732106526,1.396096393350372,1.137932213095028,0.06972000186215155,5.359999880194664,1.9782445303163603,59.62655123652543,35.11526679122161
1741145300457.4995,1,0.6575570043861534,1.3477776501738015,1.1845470777074232,-0.06972000186215155,9.119999796152115,1.9110305041077973,63.99306600845768,38.304983585677675
1741145300457.4995,2,0.7358455691203142,1.409786890258572,1.2222998118460564,-0.06972000186215155,12.999999709427357,2.005737920960223,62.437459230574426,37.546244203831165
